"replicate","b1_mle","b2_mle","mu_mle","n_tries"
187,1.01886976842588,3.70682816305194,0.985595945457057,73
188,1.03072728014847,3.63580960829602,0.989294972794946,28
189,1.00369748759254,3.68237521970632,0.99099694336228,1
190,1.00858548373512,3.61197512701054,1.00966871953302,11
191,0.992928886197646,3.68384330761872,0.997482566108189,9
192,0.999496636827534,3.71323953879154,0.98260681775418,31
193,1.00738675480507,3.6930113321348,1.00880957895532,163
194,1.01342820675497,3.66979796998357,0.997433361567587,25
195,1.00899055914388,3.72816070535506,0.989807181354052,3
196,1.01061270951776,3.62866044037444,0.989194098021985,14
197,1.01116866696772,3.72683410670163,0.997803970042962,34
198,1.01751906070886,3.69602531612074,1.00906062701288,2
199,0.993429591261297,3.70364110951507,1.01586906537204,74
200,0.996720251965326,3.74780302571489,0.992253945036297,43
